thread_name,thread_url
Why do Newbies Lose?,https://www.forexfactory.com/thread/236827-why-do-newbies-lose
Do you use stoploss?,https://www.forexfactory.com/thread/197341-do-you-use-stoploss
Opening Range?,https://www.forexfactory.com/thread/40221-opening-range
To the profitable people,https://www.forexfactory.com/thread/1220259-to-the-profitable-people
Unlimited Profit Risk-free Forex Options trading,https://www.forexfactory.com/thread/1201839-unlimited-profit-risk-free-forex-options-trading
Martingale or not martingale?,https://www.forexfactory.com/thread/1076717-martingale-or-not-martingale
Losing hope that profitable trading can be achieved,https://www.forexfactory.com/thread/1172258-losing-hope-that-profitable-trading-can-be-achieved
Money Management Calculator,https://www.forexfactory.com/thread/30501-money-management-calculator
Anyone here profitable? Show your Live Earnings here,https://www.forexfactory.com/thread/1224839-anyone-here-profitable-show-your-live-earnings-here
"""Beginner"" really need advice",https://www.forexfactory.com/thread/1643-beginner-really-need-advice
FX Math: Expected Return based on Risk:Reward ratios,https://www.forexfactory.com/thread/1224850-fx-math-expected-return-based-on-riskreward-ratios
Success with Martingale & Hedge - Possible?,https://www.forexfactory.com/thread/765739-success-with-martingale-hedge-possible
Things to pay attention to when writing a transaction log,https://www.forexfactory.com/thread/1223305-things-to-pay-attention-to-when-writing-a
"20 pips per day, is there anyone can help me?",https://www.forexfactory.com/thread/7233-20-pips-per-day-is-there-anyone-can
Success starts with the mindset - You can do it !,https://www.forexfactory.com/thread/1152033-success-starts-with-the-mindset-you-can
Scalping! Can it really be profitable in the long term?,https://www.forexfactory.com/thread/137083-scalping-can-it-really-be-profitable-in-the
What return/time to play with serious money?,https://www.forexfactory.com/thread/1219402-what-returntime-to-play-with-serious-money
What is the maximum leverage that is allowed in forex trading?,https://www.forexfactory.com/thread/1206406-what-is-the-maximum-leverage-that-is-allowed
What are fixed spreads?,https://www.forexfactory.com/thread/1208707-what-are-fixed-spreads
What are the effects of stress and anxiety on trading?,https://www.forexfactory.com/thread/1205464-what-are-the-effects-of-stress-and-anxiety
How to get the mindset right?,https://www.forexfactory.com/thread/1168148-how-to-get-the-mindset-right
Compounding growth and lot size limits?,https://www.forexfactory.com/thread/362072-compounding-growth-and-lot-size-limits
Time it takes to be a Successful Forex trader,https://www.forexfactory.com/thread/95514-time-it-takes-to-be-a-successful-forex
Trading is this Simple? Finally Explained simple and clearly!,https://www.forexfactory.com/thread/1054499-trading-is-this-simple-finally-explained-simple-and
Trading Schools,https://www.forexfactory.com/thread/228755-trading-schools
New to forum,https://www.forexfactory.com/thread/9472-new-to-forum
Recommended forex books,https://www.forexfactory.com/thread/68135-recommended-forex-books
All red Sell/All green Buy - Don't give up,https://www.forexfactory.com/thread/1218436-all-red-sellall-green-buy-dont-give
How to Become Emotionless,https://www.forexfactory.com/thread/9809-how-to-become-emotionless
Backtesting,https://www.forexfactory.com/thread/58844-backtesting
Overly optimized strategy?,https://www.forexfactory.com/thread/1217379-overly-optimized-strategy
Is high leverage really bad for traders?,https://www.forexfactory.com/thread/22121-is-high-leverage-really-bad-for-traders
How to identify templates on my charts,https://www.forexfactory.com/thread/1101138-how-to-identify-templates-on-my-charts
Forex Education,https://www.forexfactory.com/thread/387730-forex-education
Expert Advisor: Did you create your own successful EA?,https://www.forexfactory.com/thread/470182-expert-advisor-did-you-create-your-own-successful
Supply and Demand Zones,https://www.forexfactory.com/thread/215323-supply-and-demand-zones
"What was your ""holy grail""?",https://www.forexfactory.com/thread/668297-what-was-your-holy-grail
Shooting Star and Hammer,https://www.forexfactory.com/thread/146646-shooting-star-and-hammer
New to Trading and Forex,https://www.forexfactory.com/thread/206518-new-to-trading-and-forex
Trading like a Casino,https://www.forexfactory.com/thread/822404-trading-like-a-casino
What is the difference between demo and real market accounts?,https://www.forexfactory.com/thread/1083835-what-is-the-difference-between-demo-and-real
What is your biggest problem when it comes to trading?,https://www.forexfactory.com/thread/1175960-what-is-your-biggest-problem-when-it-comes
Why you still lose,https://www.forexfactory.com/thread/972772-why-you-still-lose
Who/What decides the price?,https://www.forexfactory.com/thread/1172489-whowhat-decides-the-price
"What is Actual, Forecast & Previous?",https://www.forexfactory.com/thread/9507-what-is-actual-forecast-previous
Should I Automate My Strategy?,https://www.forexfactory.com/thread/1169254-should-i-automate-my-strategy
"90% fail, but maybe more succeed than we think?",https://www.forexfactory.com/thread/1201962-90-fail-but-maybe-more-succeed-than-we
Why moving averages are important?,https://www.forexfactory.com/thread/20083-why-moving-averages-are-important
Demo Forex VS Real Forex,https://www.forexfactory.com/thread/23186-demo-forex-vs-real-forex
Trading forex profitable is impossible!,https://www.forexfactory.com/thread/105574-trading-forex-profitable-is-impossible
Why was my SL triggered?,https://www.forexfactory.com/thread/1204980-why-was-my-sl-triggered
Market Commentary / Blogs /Newsletters,https://www.forexfactory.com/thread/1205697-market-commentary-blogs-newsletters
How did you make your comeback??,https://www.forexfactory.com/thread/19937-how-did-you-make-your-comeback
stolen laptop and saved metatrader password risk,https://www.forexfactory.com/thread/1204314-stolen-laptop-and-saved-metatrader-password-risk
Is there a free Profitable EA in FF?,https://www.forexfactory.com/thread/1195885-is-there-a-free-profitable-ea-in-ff
"Forex or stocks, which one is more risky",https://www.forexfactory.com/thread/8235-forex-or-stocks-which-one-is-more-risky
The Holy Grail - Found,https://www.forexfactory.com/thread/59460-the-holy-grail-found
1 pip,https://www.forexfactory.com/thread/234440-1-pip
Forex Stop Hunting - What is it?,https://www.forexfactory.com/thread/23495-forex-stop-hunting-what-is-it
"Stop Loss Hunting, Manipulation by the Smart Money in Forex",https://www.forexfactory.com/thread/1202704-stop-loss-hunting-manipulation-by-the-smart-money
10% per day,https://www.forexfactory.com/thread/1192745-10-per-day
bad months for forex,https://www.forexfactory.com/thread/74967-bad-months-for-forex
Is it possible to export trade data?,https://www.forexfactory.com/thread/44503-is-it-possible-to-export-trade-data
So easy to trade during this coming recession?,https://www.forexfactory.com/thread/1165937-so-easy-to-trade-during-this-coming-recession
Sucessful Trader ~ Few Questions,https://www.forexfactory.com/thread/1188495-sucessful-trader-few-questions
What useful information did you get from this forum?,https://www.forexfactory.com/thread/1184281-what-useful-information-did-you-get-from-this
Margin Levels and Margin Calls,https://www.forexfactory.com/thread/77792-margin-levels-and-margin-calls
What has more influence bigger or smaller time frame?,https://www.forexfactory.com/thread/87644-what-has-more-influence-bigger-or-smaller-time
Timeline of body and shadow of candlestick,https://www.forexfactory.com/thread/1188986-timeline-of-body-and-shadow-of-candlestick
Another correlation thread,https://www.forexfactory.com/thread/1190197-another-correlation-thread
Starting small,https://www.forexfactory.com/thread/206970-starting-small
Which Pair Would you Date?,https://www.forexfactory.com/thread/1193791-which-pair-would-you-date
An offshore broker is a beginner's best friend,https://www.forexfactory.com/thread/1194080-an-offshore-broker-is-a-beginners-best-friend
Help Reading a Short Position Result,https://www.forexfactory.com/thread/1192663-help-reading-a-short-position-result
Very Best System You Must Try!,https://www.forexfactory.com/thread/821402-very-best-system-you-must-try
Avoiding slippage such as the EURCHF crash?,https://www.forexfactory.com/thread/531827-avoiding-slippage-such-as-the-eurchf-crash
Stop Loss is not a financial loss,https://www.forexfactory.com/thread/1158916-stop-loss-is-not-a-financial-loss
Can brokers see EAs and Indis on my charts?,https://www.forexfactory.com/thread/630932-can-brokers-see-eas-and-indis-on-my
Why should I trade on a cent account?,https://www.forexfactory.com/thread/1138229-why-should-i-trade-on-a-cent-account
IQ Option test,https://www.forexfactory.com/thread/1035237-iq-option-test
What is the Solar Wind indicator?,https://www.forexfactory.com/thread/13504-what-is-the-solar-wind-indicator
The worst symbol/month/year for your trading,https://www.forexfactory.com/thread/1189430-the-worst-symbolmonthyear-for-your-trading
"US 30, NASDAQ, SP500, AAPL, Stocks, Forex EMA X Over Idea",https://www.forexfactory.com/thread/1172407-us-30-nasdaq-sp500-aapl-stocks-forex-ema
Rocket Money Management with Training Wheels,https://www.forexfactory.com/thread/1183492-rocket-money-management-with-training-wheels
Top 10 things....,https://www.forexfactory.com/thread/75409-top-10-things
Curiosity corner: Is there anyone that's earned a Million $ in FX,https://www.forexfactory.com/thread/1185355-curiosity-corner-is-there-anyone-thats-earned-a
Psychology of it,https://www.forexfactory.com/thread/1178720-psychology-of-it
My 6 months profit what do u say?,https://www.forexfactory.com/thread/1168007-my-6-months-profit-what-do-u-say
how to download an entire thread ?,https://www.forexfactory.com/thread/21825-how-to-download-an-entire-thread
MQL4 code help,https://www.forexfactory.com/thread/4673-mql4-code-help
Rookies need to realize what you're getting into before you start,https://www.forexfactory.com/thread/1172791-rookies-need-to-realize-what-youre-getting-into
1 to 500K In A Month? Possible?,https://www.forexfactory.com/thread/1174910-1-to-500k-in-a-month-possible
Good or Fake EA,https://www.forexfactory.com/thread/1164657-good-or-fake-ea
Trading (e)Books by MoneyZilla,https://www.forexfactory.com/thread/758189-trading-ebooks-by-moneyzilla
"Rookies need to know about social media traders, myfxbook etc",https://www.forexfactory.com/thread/1177095-rookies-need-to-know-about-social-media-traders
Rookies need to know about your mt4 brokers,https://www.forexfactory.com/thread/1176891-rookies-need-to-know-about-your-mt4-brokers
Will MT4 FX brokers let me earn billions?,https://www.forexfactory.com/thread/1174421-will-mt4-fx-brokers-let-me-earn-billions
People still trade forex?,https://www.forexfactory.com/thread/1139732-people-still-trade-forex
Beat the crowd,https://www.forexfactory.com/thread/1169336-beat-the-crowd
How long was your longest Losing streak?,https://www.forexfactory.com/thread/455014-how-long-was-your-longest-losing-streak
Any idea about real success in forex trading?,https://www.forexfactory.com/thread/1101160-any-idea-about-real-success-in-forex-trading
Base and Quote currencies,https://www.forexfactory.com/thread/1171689-base-and-quote-currencies
Are these good results?,https://www.forexfactory.com/thread/1165934-are-these-good-results
Moving Averages,https://www.forexfactory.com/thread/9656-moving-averages
Do you believe in forex calendars or patterns?,https://www.forexfactory.com/thread/1166197-do-you-believe-in-forex-calendars-or-patterns
Psychology in trading,https://www.forexfactory.com/thread/202451-psychology-in-trading
Is it possible to earn 30% per month consistently for 4 years?,https://www.forexfactory.com/thread/463436-is-it-possible-to-earn-30-per-month
"Back-testing: Graph reading, Steep Drop at ""Close at Stop""",https://www.forexfactory.com/thread/1089101-back-testing-graph-reading-steep-drop-at-close-at
Multiple TP in MT4,https://www.forexfactory.com/thread/225926-multiple-tp-in-mt4
if 99% fail why not reverse what we trade,https://www.forexfactory.com/thread/313031-if-99-fail-why-not-reverse-what-we
Is it feasible to take profit and stop loss in points?,https://www.forexfactory.com/thread/1167488-is-it-feasible-to-take-profit-and-stop
Ebook: 10 pips per trade,https://www.forexfactory.com/thread/910949-ebook-10-pips-per-trade
What I wanted people to tell me before I started,https://www.forexfactory.com/thread/1165980-what-i-wanted-people-to-tell-me-before
Margin level increase with leverage - Why?,https://www.forexfactory.com/thread/1165952-margin-level-increase-with-leverage-why
Trading Platform,https://www.forexfactory.com/thread/4291-trading-platform
"market Theory 101 Supply and Demand,Market Cycles",https://www.forexfactory.com/thread/242364-market-theory-101-supply-and-demandmarket-cycles
Market Profile By Easy Method,https://www.forexfactory.com/thread/624102-market-profile-by-easy-method
Choosing a currency pair,https://www.forexfactory.com/thread/5924-choosing-a-currency-pair
Suggest how to take profit,https://www.forexfactory.com/thread/1160173-suggest-how-to-take-profit
"Alpari demo account, is it in real real time?",https://www.forexfactory.com/thread/48700-alpari-demo-account-is-it-in-real-real
EURJPY 2000pip Trade,https://www.forexfactory.com/thread/1157399-eurjpy-2000pip-trade
Everyone I want you to look at this,https://www.forexfactory.com/thread/1099114-everyone-i-want-you-to-look-at-this
Trading is an intuition business,https://www.forexfactory.com/thread/240548-trading-is-an-intuition-business
Once and for all... Always use a stop loss IF,https://www.forexfactory.com/thread/1163716-once-and-for-all-always-use-a-stop
Why 98% Of All Day-traders Fail,https://www.forexfactory.com/thread/1105311-why-98-of-all-day-traders-fail
Should I become a full-time Forex trader?,https://www.forexfactory.com/thread/255540-should-i-become-a-full-time-forex-trader
No long streaks allowed approach to trading ideas?,https://www.forexfactory.com/thread/1158222-no-long-streaks-allowed-approach-to-trading-ideas
Pip,https://www.forexfactory.com/thread/1157620-pip
How is a Bull trap formed?,https://www.forexfactory.com/thread/266394-how-is-a-bull-trap-formed
Trading Without Fear - A Swing Trading Experiment,https://www.forexfactory.com/thread/1145950-trading-without-fear-a-swing-trading-experiment
long term trader who are in total profit?,https://www.forexfactory.com/thread/1137358-long-term-trader-who-are-in-total-profit
250 pips per month-realistic?,https://www.forexfactory.com/thread/229297-250-pips-per-month-realistic
Triangular Arbitrage,https://www.forexfactory.com/thread/62477-triangular-arbitrage
Risk Management - the recipe,https://www.forexfactory.com/thread/1137115-risk-management-the-recipe
Avoid this Rookie mistake,https://www.forexfactory.com/thread/330859-avoid-this-rookie-mistake
"Trading is 90% mental - Second guess yourself, you'll fail",https://www.forexfactory.com/thread/1015582-trading-is-90-mental-second-guess-yourself
Mindset Mindset Mindset!!!,https://www.forexfactory.com/thread/108644-mindset-mindset-mindset
Why is GBPUSD called cable?,https://www.forexfactory.com/thread/5290-why-is-gbpusd-called-cable
What is orderflow? Is there any good source to learn about it?,https://www.forexfactory.com/thread/1139905-what-is-orderflow-is-there-any-good-source
I want to learn and learn,https://www.forexfactory.com/thread/382276-i-want-to-learn-and-learn
What is the one thing that change for you?,https://www.forexfactory.com/thread/1145512-what-is-the-one-thing-that-change-for
Spread betting Forex vs. regular trading forex,https://www.forexfactory.com/thread/218494-spread-betting-forex-vs-regular-trading-forex
Best newbie videos,https://www.forexfactory.com/thread/435127-best-newbie-videos
Why do we still lose?,https://www.forexfactory.com/thread/903124-why-do-we-still-lose
This is why 95% of retail traders lose!!!,https://www.forexfactory.com/thread/904876-this-is-why-95-of-retail-traders-lose
"Online Trading Courses, good investment?",https://www.forexfactory.com/thread/34324-online-trading-courses-good-investment
To Succeed is to Lose?,https://www.forexfactory.com/thread/7123-to-succeed-is-to-lose
The real Basics - how to start and how avoid the traps,https://www.forexfactory.com/thread/959764-the-real-basics-how-to-start-and
What best indicator to entry signal and TREND?,https://www.forexfactory.com/thread/97120-what-best-indicator-to-entry-signal-and-trend
Trading software,https://www.forexfactory.com/thread/5162-trading-software
do capital guarantees exist in forex?,https://www.forexfactory.com/thread/1119681-do-capital-guarantees-exist-in-forex
Books Books Books,https://www.forexfactory.com/thread/5104-books-books-books
Demo vs Live Account,https://www.forexfactory.com/thread/957948-demo-vs-live-account
Spread Betting,https://www.forexfactory.com/thread/62216-spread-betting
Sustainable Martingale EA and Strategy,https://www.forexfactory.com/thread/1136952-sustainable-martingale-ea-and-strategy
Understanding basic forex terminology,https://www.forexfactory.com/thread/485199-understanding-basic-forex-terminology
5 ways to trade forex,https://www.forexfactory.com/thread/227651-5-ways-to-trade-forex
What is the best time to enter and exit a trend?,https://www.forexfactory.com/thread/88101-what-is-the-best-time-to-enter-and
"Fibonacci, Gann... all the MATH!",https://www.forexfactory.com/thread/37336-fibonacci-gann-all-the-math
Best Trading Psychology Books,https://www.forexfactory.com/thread/233818-best-trading-psychology-books
Trading Sayings: Fact or Fiction,https://www.forexfactory.com/thread/234514-trading-sayings-fact-or-fiction
Has anyone seen these Forex Signal ads,https://www.forexfactory.com/thread/995030-has-anyone-seen-these-forex-signal-ads
No Free Lunch but all the Free Coffee you can drink,https://www.forexfactory.com/thread/56907-no-free-lunch-but-all-the-free-coffee
Growing Account,https://www.forexfactory.com/thread/799389-growing-account
Does it make sense to have a 1.5:1 RR?,https://www.forexfactory.com/thread/1130095-does-it-make-sense-to-have-a-151
Trading Discipline !!!!,https://www.forexfactory.com/thread/215292-trading-discipline
"After consistently profitable, will you become boring?",https://www.forexfactory.com/thread/1119705-after-consistently-profitable-will-you-become-boring
Want to learn to code,https://www.forexfactory.com/thread/1127373-want-to-learn-to-code
"How to trade Forex, Indexes and others things by Vyda",https://www.forexfactory.com/thread/1118635-how-to-trade-forex-indexes-and-others-things
Understanding the Margin Call,https://www.forexfactory.com/thread/8222-understanding-the-margin-call
forex video tutorial,https://www.forexfactory.com/thread/5210-forex-video-tutorial
Hedging strategy on 1 minute chart,https://www.forexfactory.com/thread/1027533-hedging-strategy-on-1-minute-chart
Anyone can help me solve?,https://www.forexfactory.com/thread/1088142-anyone-can-help-me-solve
Help me to find S&P,https://www.forexfactory.com/thread/1118393-help-me-to-find-sp
90% of traders lose money! True or False?,https://www.forexfactory.com/thread/39527-90-of-traders-lose-money-true-or-false
In USA - Best Hours to Trade,https://www.forexfactory.com/thread/1103594-in-usa-best-hours-to-trade
How To Look Back At A Specific Time On A Chart 1 Month Ago,https://www.forexfactory.com/thread/1112270-how-to-look-back-at-a-specific-time
Trading is easy. Only for these investors,https://www.forexfactory.com/thread/834796-trading-is-easy-only-for-these-investors
"I got edge. What now? Yearly ROI:  132,000,000%",https://www.forexfactory.com/thread/1114921-i-got-edge-what-now-yearly-roi
Order and Risk Management,https://www.forexfactory.com/thread/192787-order-and-risk-management
Trade that closed on its own,https://www.forexfactory.com/thread/282820-trade-that-closed-on-its-own
Basic Risk Management question,https://www.forexfactory.com/thread/1097210-basic-risk-management-question
The Disciplined Trader,https://www.forexfactory.com/thread/151561-the-disciplined-trader
Can somone teach me how to trade[NEWS],https://www.forexfactory.com/thread/54445-can-somone-teach-me-how-to-tradenews
What is your weekly return?,https://www.forexfactory.com/thread/288324-what-is-your-weekly-return
Anyone have a trading system w/90% win rate?,https://www.forexfactory.com/thread/150467-anyone-have-a-trading-system-w90-win-rate
Difference between demo and real trading,https://www.forexfactory.com/thread/208142-difference-between-demo-and-real-trading
"What is a ""Hedge"" order?",https://www.forexfactory.com/thread/8726-what-is-a-hedge-order
What I have learned trading & How I developed my system,https://www.forexfactory.com/thread/1106564-what-i-have-learned-trading-how-i
What stoploss do you use?,https://www.forexfactory.com/thread/261285-what-stoploss-do-you-use
Reverse Trading,https://www.forexfactory.com/thread/412672-reverse-trading
SMA works,https://www.forexfactory.com/thread/205955-sma-works
Unexplained chart differences on M15 and H1,https://www.forexfactory.com/thread/1106626-unexplained-chart-differences-on-m15-and-h1
Help - MT4,https://www.forexfactory.com/thread/1103845-help-mt4
forex mentoring programs,https://www.forexfactory.com/thread/1430-forex-mentoring-programs
Sideways markets and Technical Analysis,https://www.forexfactory.com/thread/1099699-sideways-markets-and-technical-analysis
reasons why traders lose,https://www.forexfactory.com/thread/484449-reasons-why-traders-lose
Reality is the constituents of forexfactory are all rookies,https://www.forexfactory.com/thread/1102492-reality-is-the-constituents-of-forexfactory-are-all
How many dollars do I have to lose to experience a margin close-out,https://www.forexfactory.com/thread/414392-how-many-dollars-do-i-have-to-lose
Do you think 200 pips per month is fine?,https://www.forexfactory.com/thread/40223-do-you-think-200-pips-per-month-is
why do you need discipline as a trader/investor ?,https://www.forexfactory.com/thread/1067514-why-do-you-need-discipline-as-a-traderinvestor
indicator to show when a candle is closing?,https://www.forexfactory.com/thread/159631-indicator-to-show-when-a-candle-is-closing
Instatraders BBC documentary,https://www.forexfactory.com/thread/1099171-instatraders-bbc-documentary
How long do you leave your trades open?,https://www.forexfactory.com/thread/278701-how-long-do-you-leave-your-trades-open
Open Trade near Pivot line (Pivot Point),https://www.forexfactory.com/thread/143582-open-trade-near-pivot-line-pivot-point
How To Calculate Swap And Forward Points - Newbie Here,https://www.forexfactory.com/thread/4414-how-to-calculate-swap-and-forward-points
"100% Return, 97% Wins- What if the Holy Grail exists?",https://www.forexfactory.com/thread/973012-100-return-97-wins-what-if-the-holy
What is a swap?,https://www.forexfactory.com/thread/912005-what-is-a-swap
Trade Manager Automated System - free download,https://www.forexfactory.com/thread/293850-trade-manager-automated-system-free-download
Directional bias in trade planning,https://www.forexfactory.com/thread/1076741-directional-bias-in-trade-planning
How many consistently profitable traders around?,https://www.forexfactory.com/thread/632376-how-many-consistently-profitable-traders-around
What are you going to do this weekend to get better?,https://www.forexfactory.com/thread/739201-what-are-you-going-to-do-this-weekend
Rules of Successful trader,https://www.forexfactory.com/thread/555621-rules-of-successful-trader
Trading strategy for me,https://www.forexfactory.com/thread/237018-trading-strategy-for-me
Understanding Stops and Leverage,https://www.forexfactory.com/thread/1082630-understanding-stops-and-leverage
programming,https://www.forexfactory.com/thread/4212-programming
Binary Option Trading,https://www.forexfactory.com/thread/266630-binary-option-trading
95% failure rate?,https://www.forexfactory.com/thread/120506-95-failure-rate
working full time and trading,https://www.forexfactory.com/thread/1084421-working-full-time-and-trading
How to download all .mq4 files in the big thread?,https://www.forexfactory.com/thread/1082569-how-to-download-all-mq4-files-in-the
Real traders hedge and martingale - Be a real trader,https://www.forexfactory.com/thread/1080797-real-traders-hedge-and-martingale-be-a
I need a mentor!,https://www.forexfactory.com/thread/32915-i-need-a-mentor
MFE/MAE analysis,https://www.forexfactory.com/thread/244807-mfemae-analysis
More than 100 pips,https://www.forexfactory.com/thread/707630-more-than-100-pips
Consistent Profit in Trading,https://www.forexfactory.com/thread/525942-consistent-profit-in-trading
"In FOREX, is 10% return per month good enough?",https://www.forexfactory.com/thread/137653-in-forex-is-10-return-per-month-good
Could 50 Standard Lots move the Market?,https://www.forexfactory.com/thread/204365-could-50-standard-lots-move-the-market
forex education,https://www.forexfactory.com/thread/54569-forex-education
How Many Pips Per Day Is Successful,https://www.forexfactory.com/thread/1054945-how-many-pips-per-day-is-successful
Reading Price Action,https://www.forexfactory.com/thread/1073797-reading-price-action
Basic questions about buying and selling currency pairs,https://www.forexfactory.com/thread/491757-basic-questions-about-buying-and-selling-currency-pairs
"If you have a profitable system, will brokers sabotage you?",https://www.forexfactory.com/thread/521039-if-you-have-a-profitable-system-will-brokers
Virus System,https://www.forexfactory.com/thread/97251-virus-system
Correlation and value,https://www.forexfactory.com/thread/1070003-correlation-and-value
Calculating Pip Value - Ask/Bid Question,https://www.forexfactory.com/thread/1068544-calculating-pip-value-askbid-question
Martingale EA.  Almost can't lose!,https://www.forexfactory.com/thread/12068-martingale-ea-almost-cant-lose
setup trade in MT4 without a TP,https://www.forexfactory.com/thread/1065551-setup-trade-in-mt4-without-a-tp
Looking for Advice,https://www.forexfactory.com/thread/3311-looking-for-advice
Martingales: Forget Technical and Fundamental Analysis,https://www.forexfactory.com/thread/956901-martingales-forget-technical-and-fundamental-analysis
close part of an order,https://www.forexfactory.com/thread/1066448-close-part-of-an-order
Any feedback on this quick analysis?,https://www.forexfactory.com/thread/1064312-any-feedback-on-this-quick-analysis
I have a question.  I'm a newbie,https://www.forexfactory.com/thread/3670-i-have-a-question-im-a-newbie
"Help me, by helping you",https://www.forexfactory.com/thread/611200-help-me-by-helping-you
How do I put orders less than 3pips from the actual price?,https://www.forexfactory.com/thread/1062936-how-do-i-put-orders-less-than-3pips
Stop loss on scalping,https://www.forexfactory.com/thread/263384-stop-loss-on-scalping
Your own HOLY Grail (and how you know you've found it),https://www.forexfactory.com/thread/369378-your-own-holy-grail-and-how-you-know
Stop Loss Ratio 1:2,https://www.forexfactory.com/thread/1060921-stop-loss-ratio-12
Rookie's Psychology,https://www.forexfactory.com/thread/1057337-rookies-psychology
The Spread and Profit?,https://www.forexfactory.com/thread/528551-the-spread-and-profit
Fibonacci Fan? How do you trade with it?,https://www.forexfactory.com/thread/94867-fibonacci-fan-how-do-you-trade-with-it
High Risk/Low Reward Ratio Trading System,https://www.forexfactory.com/thread/720279-high-risklow-reward-ratio-trading-system
Theorycrafting: how can this strategy lose?,https://www.forexfactory.com/thread/740381-theorycrafting-how-can-this-strategy-lose
Money Management Template,https://www.forexfactory.com/thread/7991-money-management-template
Forex market questions,https://www.forexfactory.com/thread/75238-forex-market-questions
HELP A BRO!! I Just lost my school fees & house money trading,https://www.forexfactory.com/thread/601292-help-a-bro-i-just-lost-my-school
Best High Risk trading in Forex?,https://www.forexfactory.com/thread/340637-best-high-risk-trading-in-forex
Simple Forex Trading,https://www.forexfactory.com/thread/227541-simple-forex-trading
What demo account do you use?,https://www.forexfactory.com/thread/8756-what-demo-account-do-you-use
I want a losing system,https://www.forexfactory.com/thread/36781-i-want-a-losing-system
Trading Rituals and Superstitions,https://www.forexfactory.com/thread/175730-trading-rituals-and-superstitions
Help with Peter Crowns posts,https://www.forexfactory.com/thread/257369-help-with-peter-crowns-posts
How to change my timezone in MT4,https://www.forexfactory.com/thread/4006-how-to-change-my-timezone-in-mt4
forex futures expire??,https://www.forexfactory.com/thread/29472-forex-futures-expire
Strategy Tester Results,https://www.forexfactory.com/thread/208808-strategy-tester-results
Question to the experts about GBP/JPY,https://www.forexfactory.com/thread/1052968-question-to-the-experts-about-gbpjpy
I'm Confused. Buy or Sell         /,https://www.forexfactory.com/thread/156637-im-confused-buy-or-sell
Good resources on Risk Management,https://www.forexfactory.com/thread/291025-good-resources-on-risk-management
Can you FX trade for a living and if so how?,https://www.forexfactory.com/thread/58015-can-you-fx-trade-for-a-living-and
"What are Higher High, Higher Low, Lower High and Lower Low?",https://www.forexfactory.com/thread/418653-what-are-higher-high-higher-low-lower-high
Need Help on MT4,https://www.forexfactory.com/thread/608955-need-help-on-mt4
How many pips is reasonable per day for a day trader,https://www.forexfactory.com/thread/191213-how-many-pips-is-reasonable-per-day-for
EA beginner help,https://www.forexfactory.com/thread/80719-ea-beginner-help
Easy Profit Making System,https://www.forexfactory.com/thread/449043-easy-profit-making-system
Education road map?,https://www.forexfactory.com/thread/234044-education-road-map
what you really want to know in forex market at this point?,https://www.forexfactory.com/thread/236188-what-you-really-want-to-know-in-forex
Stepping out of a position,https://www.forexfactory.com/thread/384951-stepping-out-of-a-position
Trading and Record keeping,https://www.forexfactory.com/thread/234081-trading-and-record-keeping
Compounding Trades: Trading only 12 times in 2013,https://www.forexfactory.com/thread/400743-compounding-trades-trading-only-12-times-in-2013
SL executed below quote,https://www.forexfactory.com/thread/459932-sl-executed-below-quote
